,AF: Import: Cost: Border Compliance,AF: Export: Cost: Border Compliance,AF: Export: Cost: Documentary Compliance,AF: Exports: Lead Time: Border Compliance,AF: Imports: Lead Time: Border Compliance,AF: Imports: Lead Time: Median Case,AF: Exports: Lead Time: Median Case,AF: Imports: % of Goods Imports: Manufactures,AF: Imports: High-Income Economies: % of Total Goods Imports,AF: Imports: Goods,AF: Imports: Goods by Reporting Economy,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: South Asia,AF: Imports: % of Goods Imports: Food,AF: Imports: % of Goods Imports: Fuel,AF: Imports: % of Goods Imports: Ores & Metals,AF: Exports: Goods,AF: Exports: High-Income Economies: % of Total Goods Exports,AF: Exports: Commercial Service,"AF: Exports: % of Commercial Service Exports: Services: Computer, Communication & Other Services",AF: Exports: Goods by Reporting Economy,AF: Exports: % of Goods Exports: Ores & Metals,AF: Exports: % of Goods Exports: Manufactures,AF: Exports: % of Commercial Service Exports: Services: Travel,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: South Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Outside Region,AF: Imports: % of Total Goods Imports: Residual,AF: Goods Trade: % of GDP,AF: Exports: % of Goods Exports: Fuel,AF: Exports: % of Total Goods Exports: The Arab World,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Mexico,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Suriname,AF: Trade Balance: Other Countries Not Elsewhere Classified: Cuba,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Europe & Central Asia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Paraguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Peru,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Sub-Saharan Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Latin America & The Caribbean,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Europe & Central Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Middle East & North Africa,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Panama,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Sub-Saharan Africa,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Uruguay,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: European Union,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif,AF: (DC)Exports: Number of Documents,AF: (DC)Exports: Lead Time,AF: (DC)Imports: % of Goods Imports: Agricultural Raw Materials,AF: (DC)Imports: Number of Documents,AF: (DC)Imports: Lead Time,AF: Imports: % of Commercial Service Imports: Services: Travel,AO: (DC)Imports: cif: APEC,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: Special Categories,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: North Korea,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: cif: USD,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Oil Exporting Countries,AF: (DC)Exports: fob: USD,AO: Imports: cif: Euro Area,"AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AO: Imports: cif: Countries or Area Not Specified,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Latin America & The Caribbean,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Middle East & North Africa,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AF: Exports: % of Total Goods Exports: Residual,AF: Exports: % of Goods Exports: Agricultural Raw Materials,AF: Exports: % of Goods Exports: Food,AF: Exports: % of Commercial Service Exports: Services: Transport,AF: Imports: % of Total Goods Imports: The Arab World,AF: Exports: Lead Time: Documentary Compliance,AF: Import: Cost: Documentary Compliance,AF: Imports: Lead Time: Documentary Compliance,AF: Imports: % of Commercial Service Imports: Services: Insurance & Financial,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Outside Region,AF: Imports: Commercial Service,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region,"AF: Imports: % of Commercial Service Imports: Services: Computer, Communication & Other Services",AF: Exports: % of Commercial Service Exports: Services: Insurance & Financial,AF: Imports: % of Commercial Service Imports: Services: Transport
04/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.11570818,101.442,0.70733974,124.26020177,,,,,,,,,,,,,,,,,,,1.40983333,82.97666667,1.1,124.96754152,,,,,,,19.1343,67.155,,,,,,,,,,30.0357,29.6257,93.522,0.410009,,73.865,,,,,,,,,,,,,,,,,,,,,
05/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9424249,82.83,0.70733974,111.47491849,,,,,,,,,,,,,,,,,,,1.40983333,64.18866667,,112.18225823,,,,,,,23.7111,53.163,,,,,,,,,,30.6924,30.2824,80.08,0.410009,,55.143,,,,,,,,,,,,,,,,,,,,,
06/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.30401915,83.94949249,0.70733974,107.95600523,0.12044981,,,,,,,,,,,,,,,,,,1.40983333,70.39565916,,108.66334497,,,,,,,13.9223,55.619,,-1.15943182,,,,124.89,,207.9,,25.9495,25.5395,81.304,0.410009,,59.57899249,,,,,,-1.617,,,,,,,,,,,,,,,
07/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95563451,79.926,0.70733974,111.5841281,,,,,,,,,,,,,,,,,,,1.40983333,64.77166667,,112.29146785,,,,,,,19.325,58.696,,,,,,,,,,33.8156,33.4056,77.066,0.410009,,60.126,,,,,,,,,,,,,,,,,,,,,
08/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.59037565,76.923,0.70733974,105.21586924,,,,,,,,,,,,,,,,,,,1.40983333,63.92466667,,105.92320899,,,,,,,14.847,57.431,,,,,,,,,,30.1204,29.7104,74.393,0.410009,,59.301,,,,,,,,,,,,,,,,,,,,,
09/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.95794868,77.61787328,0.70733974,104.27831554,0.13571742,,,,,,,,,,,,,,,,,,1.40983333,58.64653994,,104.98565529,,,,,,,18.2435,52.8129,,-1.15943182,,,,118.29,,381.4,,34.7579,34.3479,68.8179,0.410009,,53.80287328,,,,,,,,,,,,,,,,,,,,,
10/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2225868,98.39724902,0.70733974,124.32232941,,,,,,,,,,,,,,,,,,,1.40983333,72.07791568,,125.02966915,,,,,,,31.5091,57.6642,,,,,,,,,,33.0326,32.6226,90.5872,0.410009,,60.30424902,,,,,,,,,,,,,,,,,,,,,
11/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69348901,103.73,0.70733974,134.1259826,,,,,,,,,,,,,,,,,,,1.40983333,79.35766667,,134.83332234,,,,,,,29.5524,65.087,,,,,,,,,,35.7435,35.3335,97.68,0.410009,,66.957,,,,,,,,,,,,,,,,,,,,,
12/1988,,,,,,,,,73.21421966,900,524.499078,13.05438832,,,,395,50.86737133,0.3,,175.0815359,,,,16.10385369,16.10385369,0.85773741,5.69258017,,,2.50212627,30.48174157,139.39589694,0.70733974,170.5801321,0.14242613,,,,0.49494844,,,,,0.05046511,0.30497767,0.06620292,0.3619093,,0.07418241,0.00031459,,,1.40983333,112.7905636,,171.28747184,,,,,,,35.2095,97.8709,,-1.15943182,,,900.3,77.74,,265.3,,36.7517,36.3417,133.126,0.410009,394.65,99.96089694,,,0.18266953,7.35374868,0.00713061,0.11590909,32.17103757,,,,0.32598681,,,,9.57968476,8.03881185,114.2,13.05438832,4.20315236,,86.21716287
01/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9651376,85.35781537,0.34837983,102.60495647,,,,,,,,,,,,,,,,,,,1.63038333,74.30866667,,102.9533363,,,,,,,10.0873,63.129,,,,,,,,,,17.6548,17.6536,83.6682,0.0011749,,66.869,,,,,,,,,,,,,,,,,,,,,
02/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46780037,80.28961291,0.34837983,96.03941677,,,,,,,,,,,,,,,,,,,1.63038333,69.85537957,0.011,96.38779661,,,,,,,11.8546,58.1587,,,,,,,,,,15.8978,15.8966,78.8596,0.0011749,,61.89871291,,,,,,,,,,,,,,,,,,,,,
03/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47953808,89.57556193,0.34837983,108.33710351,-0.01324228,,,,,,,,-0.01176785,,,,,,,,,,1.63038333,73.52766667,,108.68548334,,,,,,,15.501,59.917,,0.44033864,,,,74,,238.4,,18.5095,18.5083,88.5456,0.0011749,,63.217,,,,,,-0.69863147,,,,,,,,,,,,,,,
04/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.40793979,87.14821203,0.34837983,110.83815532,,,,,,,,,,,,,,,,,,,1.63038333,75.49583362,,111.18653515,,,,,,,14.9104,66.5397,,,,,,,,,,22.7379,22.7368,86.8182,0.0011749,,67.63971203,,,,,,,,,,,,,,,,,,,,,
05/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.43028026,95.93626664,0.34837983,120.6485504,,,,,,,,,,,,,,,,,,,1.63038333,80.41159195,,120.99693023,,,,,,,19.8588,73.117,,,,,,,,,,27.4442,27.443,91.9224,0.0011749,,76.087,,,,,,,,,,,,,,,,,,,,,
06/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26947084,86.50900764,0.34837983,111.06048198,-0.01470827,,,,,,,,-0.0131587,,,,,,,,,,1.63038333,78.64256916,,111.40886182,,,,,,,11.6814,69.1382,,0.44033864,,,,52.69,,162,,25.6044,25.6032,84.1741,0.0011749,,71.66818152,,,,,,-0.63906351,,,,,,,,,,,,,,,
07/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.32478113,82.85823939,0.34837983,107.46502402,,,,,,,,,,,,,,,,,,,1.63038333,73.09146008,0.00838851,107.81340385,,,,,,,12.0212,65.4247,,,,,,,,,,24.7898,24.7886,81.3933,0.0011749,,67.73465311,,,,,,,,,,,,,,,,,,,,,
08/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.41424369,95.01212204,0.34837983,119.70836923,,,,,,,,,,,,,,,,,,,1.63038333,79.54931577,,120.05674906,,,,,,,19.8742,68.2862,,,,76.8,,,215.89,,,27.3356,27.2563,91.0908,0.0792749,,74.41950625,,,,,,,,,,,,,,,,,,,,,
09/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.93587386,102.78020345,0.34837983,124.99808081,0.1511419,,,,,,,,-0.00893683,,,,,,,,,0.00090909,1.63038333,89.7893865,,125.34646064,,,,,,,16.1806,79.6079,,1.71590575,,,,52.22,,209.08,,21.9381,21.9369,101.778,0.0011749,,84.01612895,,,,,,-0.39620733,,,,,,,,,,,,,,,
10/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22001037,115.68529324,0.34837983,135.1873071,,,,,,,,,,,,,,,,,,,1.63038333,99.76248602,0.01095193,135.53568694,,,,,,,15.9114,88.1114,,,,,,,,,,19.2421,19.2409,114.663,0.0011749,,92.80912632,,,,,,,,,,,,,,,,,,,,,
11/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14285423,145.96917893,0.34837983,170.39403666,,,,,,,,,,,,,,,,,,,1.63038333,115.16640741,0.03541467,170.74241649,,,,,,,34.6077,97.3923,,,,,,,,,,26.5404,26.5393,142.572,0.0011749,,106.08603131,,,,,,,,,,,,,,,,,,,,,
12/1989,,,,,,,,,78.18711818,822,425.807716,11.94096865,,,,236,55.86738207,0.7,,174.7400241,,,,10.09743017,10.09743017,0.50734221,3.50957484,,,3.09866893,18.17672056,137.66304523,0.34837983,157.12176929,-0.01323813,,,,0.82987762,0.00527893,,,-0.01218409,0.02042875,0.12300035,0.04403829,0.13288442,,0.1869904,0.00035342,,,1.63038333,123.91415043,,157.47014912,,,,,,,14.5824,110.347,,0.44033864,,,821.65,58.74,,188.74,,18.6493,18.6481,137.191,0.0011749,235.94,116.46882531,,,0.24071983,5.28353322,0.00785425,-0.91616144,33.52784556,,,,0.42196964,,,,9.54404145,6.36233833,96.5,11.94096865,4.55958549,,85.89637306
01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.08176942,114.32337995,0.36209448,127.68325489,,,,,,,,,,,,,,,,,,,0.6402,95.75656223,,128.04534937,,,,,,,18.3649,81.417,,,,,,,,,,15.1643,15.1565,112.241,0.00774383,,86.1453524,,,,,,,,,,,,,,,,,,,,,
02/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.28331612,110.21320217,0.36207246,126.66684584,,,,,,,,,,,,,,,,,,,0.5324,97.22073134,,127.02891829,,,,,,,16.316,80.8229,,,,,,,,,,16.8916,16.8838,109.605,0.00774383,,84.65170537,,,,,,,,,,,,,,,,,,,,,
03/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.70181664,129.01060568,0.36214419,161.88317813,-0.19992123,,,,,,,,-0.00259091,,,,,,,,,,17.5329,114.62615924,,162.24532232,,,,,,,15.3404,84.3238,,0.14911818,,,,72.29,,261.83,,19.3509,19.3432,125.361,0.00774383,,107.40215489,,,,,,0.81481818,,,,,,,,,,,,,,,
04/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.49063621,123.05387839,0.37394637,137.47966823,,,,,,,,,,,,,,,,,,,0.3091,93.78557445,,137.8536146,,,,,,,29.5252,81.4563,,,,,,,,,,17.1061,17.0983,120.438,0.00774383,,85.75305065,,,,,,,,,,,,,,,,,,,,,
05/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11872846,126.58432869,0.41195634,151.73550081,,,,,,,,,,,,,,,,,,,0.4444,89.14523978,0.03495647,152.14745716,,,,,,,27.8056,79.9357,,,,,,,,,,27.8326,27.8249,123.87,0.00774383,,84.19492512,,,,,,,,,,,,,,,,,,,,,
06/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.72532062,118.24725436,0.40624012,133.05783486,-0.14105044,,,,,,,,-0.00747198,,,,,,,,,,2.4915,91.62048489,0.05051055,133.46407498,,,,,,,23.952,76.0704,,-1.15608182,,,,50.23,,171.4,,15.5753,15.5676,115.397,0.00774383,,80.56440726,,,,,,-0.3201,,,,,,,,,,,,,,,
07/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01946044,107.86691995,0.92774812,124.95863227,,,,,,,,,,,,,,,,,,,,83.25035729,0.38624357,125.88638039,,,,,,,22.8731,70.549,,,,,,,,,,22.6099,21.6023,103.276,1.00764,,75.28341716,,,,,,,,,,,,,,,,,,,,,
08/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3457183,114.25173474,0.36216477,134.23528827,,,,,,,,,,,,,,,,,,,,99.29192971,0.32239662,134.59745304,,,,,,,17.0167,84.2116,,,,52.31,,,244.46,,,24.1144,24.1066,110.483,0.00774383,,94.05670995,,,,,,,,,,,,,,,,,,,,,
09/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.51636731,101.85155338,0.36226799,118.0056527,-0.19906597,,,,,,,,-0.01093609,,,,,,,,,0.02181818,,81.29857376,0.12520724,118.36792069,,,,,,,19.7266,69.3946,,,,,,49.23,,244.46,,22.1318,22.1241,96.2361,0.00774383,,74.29041649,,,,,,-0.0253,,,,,,,,,,,,,,,
10/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.18363567,149.80178128,0.36232624,172.6230907,,,,,,,,,,,,,,,,,,,,108.20833952,0.06226174,172.98541695,,,,,,,45.9272,95.3333,,,,,,,,,,27.8668,27.1613,145.119,0.705534,,99.66017977,,,,,,,,,,,,,,,,,,,,,
11/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.45105265,120.06410633,0.36229063,150.15286834,,,,,,,,,,,,,,,,,,,,103.2660807,,150.51515898,,,,,,,27.6758,90.2478,,,,59.29,,,206.3,,,33.5313,33.5235,116.984,0.00774383,,93.86776201,,,,,,,,,,,,,,,,,,,,,
12/1990,,,,,,,,,75.04685616,936,479.27849,14.52690447,,,,235,60.95842954,,,131.0884023,,,,14.19732782,14.19732782,3.37505675,2.03913568,,,3.72789287,17.51118325,184.15926258,0.36222909,201.30821674,-0.23506236,,,,0.32843118,0.01452599,,,-0.01080102,0.11127454,0.55341378,1.38560209,0.92058254,,0.4041838,0.00036109,,,,151.16506349,0.31465859,201.67044583,,,,,,,35.0758,132.716,,,,,936.4,63.31,,258.78,,21.2638,21.2348,180.407,0.0289364,235.1,137.39495199,,,0.51686025,7.54068512,0.00076606,-0.22715455,21.46918589,,,,0.42062135,,,,,8.38710369,,14.52690447,,,
01/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34558525,121.07380403,0.35078552,132.06860376,,,,,,,,,,,,,,,,,,,,105.49511451,0.12687976,132.41938928,,,,,,,14.086,80.6729,,,,,,,,,,11.8205,11.3532,120.599,0.467257,,94.09392876,,,,,,,,,,,,,,,,,,,,,
02/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.40933772,116.80963949,0.3476652,128.87131201,,,,,,,,,,,,,,,,,,,,95.91090037,0.01747612,129.21897721,,,,,,,21.8941,84.4145,,,,48.67,,,229.99,,,13.4738,13.0436,115.745,0.430166,,89.81968006,,,,,,,,,,,,,,,,,,,,,
03/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.43465634,103.90793818,0.34791601,120.99467851,,,,,,,,,,,,,,,,,,0.00658593,,80.34671945,,121.34259452,,,,,,,28.7724,68.0828,,,,,,47.76,,205.04,,18.334,17.9469,103.009,0.387119,,71.34599603,,,,,,-0.6105,,,,,,,,,,,,,,,
04/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.69393425,106.98714162,0.34710458,122.33397129,,,,,,,,,,,,,,,,,,,,86.19769384,0.20708017,122.68107587,,,,,,,21.5684,77.3274,,,,,,,,,,16.2982,14.9389,106.383,1.35934,,80.64184158,,,,,,,,,,,,,,,,,,,,,
05/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.68732261,103.93004705,0.34690393,118.27046573,,,,,,,,,,,,,,,,,,,,82.68484623,0.05474074,118.61736966,,,,,,,21.2506,73.7764,,,,57.6,,,117.59,,,15.8323,15.3999,102.785,0.432397,,76.69634054,,,,,,,,,,,,,,,,,,,,,
06/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.49075912,137.52157097,0.34633445,150.66599564,,,,,,,,,,,,,,,,,,0.01241002,,90.07912728,,151.01233009,,,,,,,33.0438,71.2054,,,,,,57.6,,131.5,,17.4542,17.0127,133.558,0.441508,,78.01944326,,,,,,0.01909091,,,,,,,,,,,,,,,
07/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82626828,115.6283411,0.34718277,127.10742661,,,,,,,,,,,,,,,,,,,,99.47959497,,127.45460937,,,,,,,16.7756,90.6377,,,,73.95,,,215.89,,,12.8392,12.3783,114.615,0.460838,,95.05162703,,,,,,,,,,,,,,,,,,,,,
08/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79264456,122.43183069,0.34904906,138.8754262,,,,,,,,,,,,,,,,,,,,97.89768559,,139.22447526,,,,,,,25.085,81.0868,,,,,,,,,,19.0248,18.5839,120.2,0.440879,,89.87091808,,,,,,,,,,,,,,,,,,,,,
09/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.70369746,129.85349462,0.34951129,142.20768079,,,,,,,,,,,,,,,,,,0.01252767,,98.0601841,0.01912054,142.55719208,,,,,,,30.9329,83.7504,,,,,,76.8,,215.89,,13.2195,12.7741,129.338,0.445317,,89.67388954,,,,,,0.0794,,,,,,,,,,,,,,,
10/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55073823,162.4137852,0.34963624,174.61488719,,,,,,,,,,,,,,,,,,,,125.61407818,0.26681592,174.96452343,,,,,,,36.1568,113.87,,,,,,,,,,15.572,15.1076,159.393,0.464347,,119.61355919,,,,,,,,,,,,,,,,,,,,,
11/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51664022,183.4109171,0.34933527,201.57822205,,,,,,,,,,,,,,,,,,,,155.96981127,0.06633769,201.92755732,,,,,,,31.3404,144.885,,,,,,,,,,22.4137,21.9735,179.514,0.440285,,150.39697211,,,,,,,,,,,,,,,,,,,,,
12/1991,,,,,,,,,79.98318768,443,443.105908,6.9108602,,,,189,80.07347248,,,189.0293267,,,,7.89866437,7.89866437,1.38997599,2.41335473,,,2.3284295,13.40289956,271.87507278,0.34700573,284.93096661,,,,,0.22416763,,,,,0.0102596,0.00992679,0.13706387,0.48344637,,0.74927935,0.04917074,,0.01302184,,127.0448273,0.10068403,285.27797234,,,,,,,140.718,113.05,,,,,634,6,,64,,15.8131,15.7991,269.465,0.0139463,286,119.84431651,,,0.16582943,10.23775299,0.01567659,-0.1122,10.63788716,,,,0.40147282,,,,,10.69259738,,6.9108602,,,
01/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.26804049,120.94694246,0.75572732,140.45925563,,,,,,,,,,,,,,,,,,,,113.24630436,0.08626497,141.21498296,,,,,,,6.74897,103.752,,,,,,,,,,21.7092,21.6897,119.506,0.0194987,,107.63793109,,,,,,,,,,,,,,,,,,,,,
02/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13456769,140.88635708,0.75226569,165.26865909,,,,,,,,,,,,,,,,,,,,120.25047373,0.01076802,166.02092478,,,,,,,19.9925,104.204,,,,,,,,,,26.8326,26.7948,139.188,0.0377638,,111.7678507,,,,,,,,,,,,,,,,,,,,,
03/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51763224,171.1151503,0.75256001,199.88022253,,,,,,0.01384856,,,,,,,,,,,,,,142.88202016,1.40229466,200.63278254,,,,,,,33.5928,128.743,,,,,,,,,,31.5955,31.0613,169.037,0.534272,,133.90282179,,,,,,,,,,,,,,,,,,,,,
04/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.48734474,169.66906393,0.75171189,192.40469678,,,,,,,,,,,,,,,,,,,,124.57694609,0.00612523,193.15640867,,,,,,,45.683,111.624,,,,,,,,,,27.9427,27.7598,165.214,0.182949,,118.07249395,,,,,,,,,,,,,,,,,,,,,
05/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3492258,198.3723346,0.75144402,225.97011638,,,,,,,,,,,,,,,,,,,,171.56431416,,226.7215604,,,,,,,25.9165,154.869,,,,,,,,,,31.6296,31.6015,195.092,0.0280989,,161.55436228,,,,,,,,,,,,,,,,,,,,,
06/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00671852,154.45595956,0.75082355,179.71185452,,,,,,,,,,,,,,,,,,,,131.98582054,0.00308686,180.46267807,,,,,,,23.2539,109.213,,,,,,,,,,34.5123,34.4202,145.95,0.0920601,,118.68905146,,,,,,,,,,,,,,,,,,,,,
07/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.859015,235.22872454,0.75180279,262.33593675,,,,,,,,,,,,,,,,,,,,213.52278426,0.01121696,263.08773954,,,,,,,23.8892,187.543,,,,,,,,,,32.8884,32.4777,230.199,0.410677,,197.7774165,,,,,,,,,,,,,,,,,,,,,
08/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07857214,271.83002134,0.75382264,303.15477084,,,,,,,,,,,,,,,,,,,,233.73368258,0.06427024,303.90859348,,,,,,,38.1819,214.302,,,,,,,,,,38.1578,38.1178,265.751,0.0400286,,221.8463742,,,,,,,,,,,,,,,,,,,,,
09/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37598588,259.04931946,0.75349703,293.67180831,,,,,,0.00008749,,,,,,,,,,,,,,230.1123517,,294.42530534,,,,,,,29.4996,193.315,,,,,,,,,,39.9816,39.9418,254.444,0.0398149,,203.38112587,,,,,,,,,,,,,,,,,,,,,
10/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7621644,236.71170792,0.75454064,264.71933168,,,,,,,,,,,,,,,,,,,,212.40358586,,265.47387232,,,,,,,25.1949,165.371,,,,,,,,,,35.696,35.485,229.778,0.211056,,182.01073311,,,,,,,,,,,,,,,,,,,,,
11/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.46419626,153.89336523,0.75414344,180.60341805,,,,,,,,,,,,,,,,,,,,132.88565494,,181.35756149,,,,,,,23.8554,118.977,,,,,,,,,,32.2222,32.0279,149.135,0.19427,,126.76683318,,,,,,,,,,,,,,,,,,,,,
12/1992,,,,,,,,,72.91519148,398,398.2444451,14.29596544,,,,181,85.16068391,,,181.3190225,,,,6.25584593,6.25584593,2.35594219,0.76415773,,,3.40863837,27.53578659,188.45918138,0.75157389,215.24339408,,,,,0.27621226,0.00185198,,,,0.2386528,0.01159734,,0.49034618,,1.61534587,0.06007719,,,,163.28345088,0.0146388,215.99496797,,,,,,,21.0074,149.752,,,,,426,,,,,33.091,33.003,182.904,0.0880531,91,156.57512303,,,0.01104849,11.66077468,0.01657274,,6.22752797,,,,0.36900518,,,,,12.02468536,,14.29596544,,,
01/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07627056,88.3914163,1.53372898,101.93395789,,,,,,,,,,,,,,,,,,,,70.8112691,0.00132632,103.46768687,,,,,,,17.6102,64.3122,,,,,,,,,,21.9795,21.6094,81.4882,0.370121,,66.73292682,,,,,,,,,,,,,,,,,,,,,
02/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.99745572,73.82796254,1.54267818,88.28274007,,,,,,,,,,,,,,,,,,,,58.92497902,,89.82541826,,,,,,,17.2805,50.9747,,,,,,,,,,23.002,22.9858,66.8234,0.016227,,54.70365989,,,,,,,,,,,,,,,,,,,,,
03/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74293949,149.56065765,1.55250604,165.7510911,,,,0.00039487,,0.00000706,,,,,,,,,,,,,,102.02040464,0.02879139,167.30359714,,,,,,,46.9319,96.1566,,,,,,,,,,25.4113,25.3947,141.892,0.0165057,,98.43592276,,,,,,,,,,,,,,,,,,,,,
