,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Barbados,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Aruba,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Lesotho,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Rwanda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burundi,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Moldova,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bermuda,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Turkmenistan,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Africa Not Specified,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zambia,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Somalia",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Comoros,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Colombia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Chad,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Botswana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Uganda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kyrgyz Republic,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burkina Faso,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Sudan",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Madagascar,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Liberia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Belize,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Chile,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Brazil,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bolivia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Niger,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Togo,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ethiopia,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Djibouti",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eritrea,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Antigua and Barbuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Namibia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mali,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Equatorial Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eswatini,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kazakhstan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Qatar",AO: Imports: cif: Emerging and Developing Economies: Africa,AO: Imports: cif: Emerging and Developing Economies: Middle East,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Ukraine,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Russia,AO: Imports: cif: Emerging and Developing Economies: Europe: Europe Not Specified,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Tunisia",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Tanzania,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sierra Leone,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Senegal,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Seychelles,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sao Tome & Principe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zimbabwe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Nigeria,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mozambique,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Morocco",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mauritius,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Mauritania",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Malawi,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Libya",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Kenya,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cote D'Ivoire,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea-Bissau,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ghana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gambia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gabon,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Benin,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Democratic Republic of","AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Republic of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cabo Verde,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cameroon,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Algeria","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Pakistan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Egypt","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Saudi Arabia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Oman","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Lebanon","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Kuwait","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Jordan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iraq","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Bahrain, Kingdom of",AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bahamas,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Argentina,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Syrian Arab Republic","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Afghanistan, Islamic Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: United Arab Emirates",AO: (DC)Imports: cif: Developing Countries: (Old)Middle East,AO: (DC)Imports: cif: Developing Countries: (Old)Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Reunion,AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East and North Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Uzbekistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Tajikistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Anguilla,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Central African Republic,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iran, Islamic Republic of","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: (Old)Yemen, People Democratic Republic",AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa Common Custom Area excl South Africa,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: West Bank and Gaza","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Yemen, Republic of"
01/1991,,,,,,,,,,0.10377638,,,,,,,1.33476823,0.36078489,,,,0.00025982,,,,7.03399943,,,,,,,,,,,,,,1.69555312,,8.60500824,,,,,,,0.00354181,,,0.56226613,0.01772609,,0.36078489,,,,,0.0023478,0.30706561,,0.00015385,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.23519348,,,,,0,1.69555,0,0.360785,,,,,,,,,
02/1991,,,,,,,,,,0.10377638,,,,,,,1.343004,0.43184743,,,,0.00022662,,,,5.45140959,,,,,,,,,,,,,,1.77485143,,7.26752224,,,,,,,0.00354181,,,0.57421178,0.01460577,,0.43184743,,,,,0.00176583,0.30706561,,0.00017948,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.48029732,,,,,0,1.77485,0,0.431847,,,,,,,,,
03/1991,,,,,,,,,,0.10377638,,,,,,,1.86377821,0.43103669,,,,0.00034421,,,,6.27272329,,,,,,,,,,,,,,2.2948149,,8.19910103,,,,,,,0.00354181,,,1.09467331,0.01485658,,0.43103669,,,,,0.00177849,0.30706561,,0.0001111,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.59056241,,,,,0,2.29481,0,0.431037,,,,,,,,,
04/1991,,,,,,,,,,0.10377638,,,,,,,0.8899894,0.4089125,,,,0.00029309,,,,7.26214212,,,,,,,,,,,,,,1.2989019,,9.43603356,,,,,,,0.00354181,,,0.12180164,0.01404514,,0.4089125,,,,,0.001835,0.30706561,,,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.83807611,,,,,0,1.2989,0,0.408913,,,,,,,,,
05/1991,,,,,,,,,,0.10377638,,,,,,,1.85291334,0.45237209,,,,0.00022935,,,,6.9955754,,,,,,,,,,,,,,2.30528543,,10.19777099,,,,,,,0.00354181,,,1.08517579,0.0138445,,0.45237209,,,,,0.00164918,0.30706561,,,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,2.25258026,,,,,0,2.30529,0,0.452372,,,,,,,,,
06/1991,,,,,,,,,,0.10377638,,,,,,,1.01155281,0.40087652,,,,0.00031745,,,,6.75302369,,,,,,,,,,,,,,1.41242932,,9.18248923,,,,,,,0.00354181,,,0.22204321,0.01327502,0.02210539,0.40087652,,,,,0.00179721,0.30706561,,,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,2.0936502,,,,,0,1.41243,0,0.400877,,,,,,,,,
07/1991,,,,,,,,,,0.10377638,,,,,,,1.0246578,0.47263398,,,,0.00026579,,,,6.15024668,,,,,,,,,,,,,,1.49729178,,8.87415227,,,,,,,0.00354181,,,0.24148372,0.01412334,0.00739838,0.47263398,,,0.00781947,,0.00155258,0.30706561,,,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,2.38809025,,,,,0,1.49729,0,0.472634,,,,,,,,,
08/1991,,,,,,,,,,0.10377638,,,,,,,1.94657799,0.48178807,,,,0.00022955,,,,6.73621318,,,,,,,,,,,,,,2.42836605,,9.0423666,,,,,,,0.00354181,,,1.1465798,0.01598963,0.01973864,0.48178807,,,0.01025914,,0.0017667,0.30706561,,,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.97033809,,,,,0,2.42837,0,0.481788,,,,,,,,,
09/1991,,,,,,,,,,0.10377638,,,,,,,0.79155173,0.48066773,,,,0.00015709,,,,4.97110919,,,,,,,,,,,,,,1.27221946,,7.28588307,,,,,,,0.00354181,,,,0.01567538,0.01372137,0.48066773,,,0.00812157,,0.00186178,0.30706561,,,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.97818208,,,,,0,1.27222,0,0.480668,,,,,,,,,
10/1991,,,,,,,,,,0.10377638,,,,,,,1.47607118,0.43909785,,,,0.00028204,,,,6.37838938,,,,,,,,,,,,,,1.91516903,,8.56500138,,,,,,,0.00354181,,,0.69299257,0.01657681,0.01252735,0.43909785,,,,,0.00167788,0.30706561,,,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.85079667,,,,,0,1.91517,0,0.439098,,,,,,,,,
11/1991,,,,,,,,,,0.10377638,,,,,,,2.07540701,0.45970422,,,,0.00023626,,,,5.90289197,,,,,,,,,,,,,,2.53511123,,7.92713335,,,,,,,0.00354181,,,1.28124282,0.01627584,0.02276705,0.45970422,,,,,0.00193037,0.30706561,,0.00094014,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.68842604,,,,,0,2.53511,0,0.459704,,,,,,,,,
12/1991,,,,,,,,,,0.10377638,,,,,,,1.78160394,0.71987803,,,,0.00027108,,,,6.03737609,,,,,,,,,,,,,,2.50148197,,7.97399851,,,,,,,0.00354181,,,0.99806841,0.0139463,0.01525763,0.71987803,,,,,0.00203719,0.30706561,,0.0000088,,,,,,0.33305943,0.00327154,0.00129975,,,,,,,,,,,0.33581533,1.60080708,,,,,0,2.50148,0,0.719878,,,,,,,,,
01/1992,,,,,0.00167442,,,,,0.01345036,,,,,,,12.87739882,0.07753782,,,,,,,,4.86947481,0.00030958,,,,,,,,,,,,,12.87739882,0.07753782,6.49770702,,,,,,,0.43166092,,,0.48923411,0.0194987,,,,,,,0.02438333,0.2721955,,0.00016924,0.44504167,,,,,0.73591904,0.00359869,,,,0.06786007,,,,,0.00967775,,,0.36939687,0.97389606,10.44057283,,,,0.0775378,12.8774,0,0.0775378,,,,,,,,,
02/1992,,,,,0.00231638,,,,,0.01011174,,,,,,,14.27836385,0.13351465,,,,,,,,4.5284221,0.00028031,,,,,,,,,,,,,14.27836385,0.13351465,6.36275356,,,,,,,0.43166092,,,0.41027663,0.01606635,,,,,,,0.02438333,0.2721955,,0.00019743,0.44504167,,,,,0.73591904,0.00359869,,,,0.12809602,,,,,0.00541863,,,0.36939687,1.14309922,11.92659618,,,,0.133515,14.2784,0,0.133515,,,,,,,,,
03/1992,,,,,0.00198295,,,,,0.01487865,,,,,,,14.82970851,0.06144155,,,,,,,2.97,5.49473811,0.00029874,,,,,,,,,,,,,14.82970851,0.06144155,10.5026187,,,,,,,0.43166092,,,0.40901904,0.01634223,,,,,,,0.02438333,0.2721955,,0.00012221,0.44504167,,,,,0.73591904,0.00359869,,,,0.0529633,,,,,0.00847825,,,0.36939687,1.32122957,12.47456428,,,,0.0614415,14.8297,0,0.0614415,,,,,,,,,
04/1992,,,,,0.0011758,,,,,0.01227467,,,,,,,13.30422298,1.05898957,,,,,,,,5.19536962,0.0003432,,,,,,,,,,,,,14.29058754,0.072625,7.25127785,,,,,,,0.43166092,,,0.40841999,0.01544966,,0.98636457,,,,,0.02438333,0.2721955,,,0.44504167,,,,,0.73591904,0.00359869,,,,0.06375061,,,,,0.00887439,,,0.36939687,1.33921274,10.9541037,,,,0.072625,14.2906,0,1.05899,,,,,,,,,
05/1992,,,,,0.00082367,,,,,0.01300036,,,,,,,14.06081374,1.09621435,,,,,,,,5.57431708,0.00029603,,,,,,,,,,,,,15.08051258,0.07651551,7.82155391,,,,,,,0.43166092,,,0.33325262,0.01522895,,1.01969884,,,,,0.02438333,0.2721955,,,0.44504167,,,,,0.73591904,0.00359869,,,,0.06718417,,,,,0.00933134,,,0.36939687,1.52657084,11.78570898,,,,0.0765155,15.0805,0,1.09621,,,,,,,,,
06/1992,,,,,0.00060325,,,,,0.01317949,,,,,,,14.6472665,1.16030222,,,,,,,,5.61410656,0.00030199,,,,,,,,,,,,,15.73176748,0.07580125,7.86712592,,,,0.06094872,,,0.43166092,,,0.37237175,0.01460252,,1.02355225,,,,,0.02438333,0.2721955,,,0.44504167,,,,,0.73591904,0.00359869,,,,0.06767082,,,,,0.00813043,,,0.36939687,1.60093495,12.33371034,,,,0.0758012,15.7318,0,1.1603,,,,,,,,,
07/1992,,,,,0.00133144,,,,,0.01312477,,,,,,,14.22564276,1.16962303,,,,,,,,6.55768572,0.00034808,,,,,,,,,,,,,15.30957446,0.08569134,8.82657994,,,,0.01960784,,,0.43166092,,,0.34140802,0.01553567,,1.06432385,,,0.00860142,,0.02438333,0.2721955,,,0.44504167,,,,,0.73591904,0.00359869,,,,0.07829592,,,,,0.00739542,,,0.36939687,1.6044237,11.93284229,,,,0.0856913,15.3096,0,1.16962,,,,,,,,,
08/1992,,,,,0.00183169,,,,,0.0122151,,,,,,,16.22605162,1.04677046,,,,,,,,5.75242238,0.000315,,,,,,,,,,,,,17.18687564,0.08594644,7.86175879,,,,,,,0.43166092,,,0.36249453,0.01758859,,0.96082402,,,0.01128506,,0.02438333,0.2721955,,,0.44504167,,,,,0.73591904,0.00359869,,,,0.07810667,,,,,0.00783977,,,0.36939687,1.44461199,13.9078375,,,,0.0859464,17.1869,0,1.04677,,,,,,,,,
09/1992,,,,,0.00184943,,,,,0.01570996,,,,,,,15.10305254,0.96988751,,,,,,,,5.73726448,0.00033507,,,,,,,,,,,,,16.00751094,0.06542912,7.80437649,,,,,,,0.43166092,,,0.40727021,0.01724292,,0.9044584,,,0.00893373,,0.02438333,0.2721955,,,0.44504167,,,,,0.73591904,0.00359869,,,,0.05885712,,,,,0.006572,,,0.36939687,1.42448457,12.73924714,,,,0.0654291,16.0075,0,0.969888,,,,,,,,,
10/1992,,,,,0.00263087,,,,,0.01298094,,,,,,,12.73343346,1.08228391,,,,,,,,6.20147512,0.00038711,,,,,,,,,,,,,13.7384963,0.07722107,8.11576858,,,,,,,0.43166092,,,0.52695472,0.01823449,,1.00506284,,,,,0.02438333,0.2721955,,,0.44504167,,,,,0.73591904,0.00359869,,,,0.06477798,,,,,0.01244309,,,0.36939687,1.27755441,10.25983329,,,,0.0772211,13.7385,0,1.08228,,,,,,,,,
11/1992,,,,,0.00314645,,,,,0.01114717,,,,,,,13.39557072,1.06314248,,,,,,,,6.24694881,0.00032097,,,,,,,,,,,,,14.41382735,0.04488584,8.28787246,,,,,,,0.43166092,,,0.44330727,0.01790343,,1.01825664,,,,,0.02438333,0.2721955,,0.00103416,0.44504167,,,,,0.73591904,0.00359869,,,,0.03722841,,,,,0.00765743,,,0.36939687,1.38543738,11.00623309,,,,0.0448858,14.4138,0,1.06314,,,,,,,,,
12/1992,,,,,0.00228484,,,,,0.01231688,,,,,,,13.4476149,1.43264901,,,,,,,,6.63347522,0.00031392,,,,,,,,,,,,,14.81177349,0.06849042,8.6956192,,,,,,,0.43166092,,,0.42204935,0.01534093,,1.36415859,,,,,0.02438333,0.2721955,,0.00000968,0.44504167,,,,,0.73591904,0.00359869,,,,0.06020891,,,,,0.0082815,,,0.36939687,1.37604458,11.08281406,,,,0.0684904,14.8118,0,1.43265,,,,,,,,,
01/1993,,,,,,,,,,0.00419843,,,,,,,8.82017826,0.04660272,,,,0.00011319,,,,3.02461113,,,,,,,,,,,,,,8.82017826,0.04660272,4.00467006,,0.17187301,,,,,0.01079201,,,0.29617056,0.01969369,,,,,,,0.00250621,0.44163145,,0.0002014,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.04128766,,,,,0.00531506,,,0.43958227,0.52643569,6.13662513,,,,0.0466027,8.82018,0,0.0466027,,,,0.00144805,,,,,
02/1993,,,,,,,,,,0.00419843,,,,,,,9.03971251,0.04202507,,,,0.00013211,,,,3.10153519,,,,,,,,,,,,,,9.03971251,0.04202507,4.08757163,,0.18428889,,,,,0.01079201,,,0.29617056,0.01622701,,,,,,,0.00224976,0.44163145,,0.00023494,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.03799195,,,,,0.00403312,,,0.43958227,0.5324132,6.35983004,,,,0.0420251,9.03971,0,0.0420251,,,,0.00144805,,,,,
03/1993,,,,,,,,,,0.00419843,,,,,,,9.73871378,0.05240473,,,,0.00014886,,,,3.80239881,,,,,,,,,,,,,,9.73871378,0.05240473,4.87851227,,0.1938381,,,,,0.01079201,,,0.29617056,0.01650566,,,,,,,0.00277815,0.44163145,,0.00014543,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.04741832,,,,,0.00498641,,,0.43958227,0.62249023,7.05809704,,,,0.0524047,9.73871,0,0.0524047,,,,0.00144805,,,,,
04/1993,,,,,,,,,,0.00419843,,,,,,,10.69807064,0.15908571,,,,0.00012214,,,0.2046,3.23401551,,,,,,,,,,,,,,10.81311791,0.04403844,4.51455142,,1.85700909,,,,,0.01079201,,,0.29617056,0.01560416,,0.11504727,,,,,0.0016965,0.44163145,,,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.03847083,,,,,0.00556761,,,0.43958227,0.62231268,8.0196092,,,,0.0440384,10.8131,0,0.159086,,,,0.00144805,,,,,
05/1993,,,,,,,,,,0.00419843,,,,,,,10.23930195,0.16803659,,,,0.00013988,,,0.0198,3.12183459,,,,,,,,,,,,,,10.3551436,0.05219494,4.29829657,,2.12529455,,,,,0.01079201,,,0.29617056,0.01538124,,0.11584165,,,,,0.00193713,0.44163145,,,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.04727767,,,,,0.00491727,,,0.43958227,0.70303873,7.56080505,,,,0.0521949,10.3551,0,0.168037,,,,0.00144805,,,,,
06/1993,,,,,,,,,,0.00419843,,,,,,,10.49576531,0.15135975,,,,0.00012639,,,,3.52248072,,,,,,,,,,,,,,10.60609314,0.04103191,4.68458756,,2.28769636,,,,,0.01079201,,,0.29617056,0.01474855,,0.11032783,,,,,0.00181652,0.44163145,,,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.03554766,,,,,0.00548425,,,0.43958227,0.7084836,7.81803521,,,,0.0410319,10.6061,0,0.15136,,,,0.00144805,,,,,
07/1993,,,,,,,,,,0.00419843,,,,,,,10.5548112,0.15925109,,,,0.00011732,,,,3.65709781,,,,,,,,,,,,,,10.66470281,0.04935948,4.79813539,,4.64486369,,,,,0.01079201,,,0.29617056,0.01569103,,0.10989161,,,0.01023569,,0.00229467,0.44163145,,,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.04226339,,,,,0.00709609,,,0.43958227,0.68741433,7.86543385,,,,0.0493595,10.6647,0,0.159251,,,,0.00144805,,,,,
08/1993,,,,,,,,,,0.00419843,,,,,,,10.51091597,0.18295181,,,,0.00013498,,,,3.74256899,,,,,,,,,,,,,,10.62336051,0.07050727,4.8369701,,5.04415057,,,,,0.01079201,,,0.29617056,0.01776448,,0.11244454,,,0.01342922,,0.00200075,0.44163145,,,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.06409062,,,,,0.00641665,,,0.43958227,0.64077787,7.8165479,,,,0.0705073,10.6234,0,0.182952,,,,0.00144805,,,,,
09/1993,,,,,,,,,,0.00419843,,,,,,,10.01490241,0.18437122,,,,0.00015248,,,,3.68060239,,,,,,,,,,,,,,10.13361079,0.06566284,4.83886231,,5.60098574,,0.01316971,,,0.01079201,,,0.29617056,0.01741535,,0.10553867,,,0.01063114,,0.00192893,0.44163145,,,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.05790889,,,,,0.00775395,,,0.43958227,0.70463668,7.32373586,,,,0.0656628,10.1336,0,0.184371,,,,0.00144805,,,,,
10/1993,,,,,,,,,,0.00419843,,,,,,,10.77325806,0.23028597,,,,0.00017325,,,0.0231,3.4615825,,,,,,,,,,,,,,10.90192162,0.10162241,4.58441012,,8.61013511,,,,,0.01079201,,,0.29617056,0.01841684,,0.12866356,,,,,0.00206416,0.44163145,,,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.09505763,,,,,0.00656478,,,0.43958227,0.64610437,8.09156516,,,,0.101622,10.9019,0,0.230286,,,,0.00144805,,,,,
11/1993,,,,,,,,,,0.00419843,,,,,,,10.49828346,0.19595401,,,,0.00019369,,,,3.38786362,,,,,,,,,,,,,,10.63004541,0.06419206,4.44249354,,10.63933552,,,,,0.01079201,,,0.29617056,0.01808246,,0.13176195,,,,,0.00225863,0.44163145,,0.00123065,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.05792331,,,,,0.00626876,,,0.43958227,0.60100668,7.81547939,,,,0.0641921,10.63,0,0.195954,,,,0.00144805,,,,,
12/1993,,,,,,,,,,0.00419843,,,,,,,9.47864881,0.33354425,,,,0.00024188,,,,3.64320875,,,,,,,,,,,,,,9.65903172,0.15316134,4.75441793,,12.65052937,,,,,0.01079201,,,0.29617056,0.01549434,,0.18038292,,,,,0.00224215,0.44163145,,0.00001152,0.52959958,,,,,1.34216228,0.00428244,0.03075384,,,0.13881819,,,,,0.01434315,,,0.43958227,0.65758594,6.79962027,,,,0.153161,9.65903,0,0.333544,,,,0.00144805,,,,,
01/1994,,,,,,,,,,0.00900917,,,,,,,9.54820085,0.16110018,,,,0.00011312,,,,10.74197175,,,,,,,,,,,,,,9.62983914,0.07946189,11.46572936,,0.00270244,,,,,0.00990758,,,0.71632055,0.01890594,0.06416667,0.08163829,,,,,0.00592735,0.90244839,,0.00023966,0.6302235,,0.18930377,,,0.46212702,0.00509611,0.08304748,,,0.05031434,,,,,0.02914756,,,0.5231029,0.20065471,6.45136454,,,,0.0794619,9.62984,0,0.1611,,,,,,,,,
02/1994,,,,,,,,,,0.00900917,,,,,,,10.66884391,0.13042133,,,,0.00011312,,,,10.86319532,,,,,,,,,,,,,,10.75739892,0.04186631,11.58741114,,0.0029481,,,,,0.00990758,,,1.05798364,0.01557793,0.06416667,0.08855502,,,,,0.00716087,0.90244839,,0.00027958,0.6302235,,0.18930377,,,0.46212702,0.00509611,0.08304748,,,0.01667305,,,,,0.02519326,,,0.5231029,0.20111292,7.23239908,,,,0.0418663,10.7574,0,0.130421,,,,,,,,,
03/1994,,,,,,,,,,0.00900917,,,,,,,12.76192478,0.14822974,,,,0.00011312,,,,13.10387599,,,,,,,,,,,,,,12.86478316,0.04537137,13.86162451,,0.00314946,,,,,0.00990758,,,1.06113565,0.01584543,0.06416667,0.10285838,,,,,0.00812682,0.90244839,,0.00017306,0.6302235,,0.18930377,,,0.46212702,0.00509611,0.08304748,,,0.02290517,,,,,0.0224662,,,0.5231029,0.23464562,9.32120102,,,,0.0453714,12.8648,0,0.14823,,,,,,,,,
04/1994,,,,,,,,,,0.00900917,,,,,,,10.18594006,0.16851215,,,,0.00011312,,,,14.21444023,,,,,,,,,,,,,,10.2876421,0.06681011,15.003864,,1.73701,,,,,0.00990758,,,0.74959997,0.01497999,0.06416667,0.10170204,,,,,0.00736081,0.90244839,,,0.6302235,,0.18930377,,,0.46212702,0.00509611,0.08304748,,,0.0351232,,,,,0.03168692,,,0.5231029,0.25447366,7.05855648,,,,0.0668101,10.2876,0,0.168512,,,,,,,,,
05/1994,,,,,,,,,,0.00900917,,,,,,,10.01569226,0.20057716,,,,0.00011312,,,,15.10210954,,,,,,,,,,,,,,10.13392622,0.0823432,15.97127774,,2.13770333,,,,,0.00990758,,,0.71778652,0.01476599,0.06416667,0.11823396,,,,,0.00823381,0.90244839,,,0.6302235,,0.18930377,,,0.46212702,0.00509611,0.08304748,,,0.05274567,,,,,0.02959753,,,0.5231029,0.33286937,6.91946314,,,,0.0823432,10.1339,0,0.200577,,,,,,,,,
06/1994,,,,,,,,,,0.00900917,,,,,,,11.34358678,0.19542274,,,,0.00011312,,,,14.57811092,,,,,,,,,,,,,,11.46553992,0.07346959,15.41733576,,2.32268667,,,,,0.00990758,,,0.91555294,0.01415861,0.06416667,0.12195315,,,,,0.00981757,0.90244839,,,0.6302235,,0.18930377,,,0.46212702,0.00509611,0.08304748,,,0.04331454,,,,,0.03015505,,,0.5231029,0.30376507,8.04861485,,,,0.0734696,11.4655,0,0.195423,,,,,,,,,
