,AF: Imports: % of Total Goods Imports: The Arab World,AF: Imports: % of Goods Imports: Food,AF: Imports: % of Goods Imports: Ores & Metals,AF: Imports: % of Goods Imports: Fuel,AF: Imports: % of Goods Imports: Manufactures,AF: Imports: % of Total Goods Imports: Residual,AF: Exports: % of Goods Exports: Agricultural Raw Materials,AF: Exports: % of Goods Exports: Food,AF: Exports: % of Goods Exports: Fuel,AF: Exports: % of Goods Exports: Manufactures,AF: Exports: % of Goods Exports: Ores & Metals,AF: Exports: High-Income Economies: % of Total Goods Exports,AF: Exports: % of Total Goods Exports: Residual,AF: Exports: % of Total Goods Exports: The Arab World,AF: Exports: Goods by Reporting Economy,AF: Exports: % of Commercial Service Exports: Services: Transport,AF: Exports: % of Commercial Service Exports: Services: Travel,AF: Exports: Commercial Service,AF: Imports: Commercial Service,AF: Exports: Goods,AF: Imports: Goods,AF: Goods Trade: % of GDP,AF: Imports: % of Commercial Service Imports: Services: Travel,AF: Imports: % of Commercial Service Imports: Services: Transport,AF: Imports: High-Income Economies: % of Total Goods Imports,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Outside Region,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: East Asia & Pacific,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Europe & Central Asia,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Latin America & The Caribbean,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Middle East & North Africa,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: South Asia,AF: Imports: Goods by Reporting Economy,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Outside Region,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: East Asia & Pacific,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Europe & Central Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Latin America & The Caribbean,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Middle East & North Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: South Asia,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region: Sub-Saharan Africa,AF: Exports: Low- and Middle-Income Economies: % of Total Goods Exports: Within Region,AF: Export: Cost: Border Compliance,AF: Export: Cost: Documentary Compliance,AF: Exports: Lead Time: Border Compliance,AF: Exports: Lead Time: Documentary Compliance,AF: Import: Cost: Border Compliance,AF: Import: Cost: Documentary Compliance,AF: Imports: Lead Time: Border Compliance,AF: Imports: Lead Time: Documentary Compliance,AF: Exports: Lead Time: Median Case,AF: Imports: Lead Time: Median Case,AF: Imports: Low- and Middle-Income Economies: % of Total Goods Imports: Within Region: Sub-Saharan Africa,AF: Imports: % of Commercial Service Imports: Services: Insurance & Financial,"AF: Exports: % of Commercial Service Exports: Services: Computer, Communication & Other Services","AF: Imports: % of Commercial Service Imports: Services: Computer, Communication & Other Services",AF: Exports: % of Commercial Service Exports: Services: Insurance & Financial,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Uruguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Trinidad and Tobago,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Suriname,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Lucia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Paraguay,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Panama,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Kitts and Nevis,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Peru,AF: Trade Balance: Other Countries Not Elsewhere Classified: Cuba,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Nicaragua,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Mexico,"AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Venezuela, Republic Bolivariana de",AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: St. Vincent & The Grenadines,AO: Imports: cif: Emerging and Developing Economies,AO: Imports: cif: Advanced Economies,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Non-Fuel,AO: Imports: cif: Emerging and Developing Economies: Export Earnings: Fuel,AO: Imports: cif: European Union,AO: Imports: cif: Other Countries Not Elsewhere Classified,AO: Imports: cif: Countries or Area Not Specified,AO: Imports: cif: Advanced Economies: Australia,AO: Imports: cif,AO: Imports: cif: Euro Area,AF: (DC)Exports: Lead Time,AF: (DC)Imports: Lead Time,AF: (DC)Imports: Number of Documents,AF: (DC)Exports: Number of Documents,AF: (DC)Exports: fob: USD,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: cif: USD,AF: (DC)Imports: % of Goods Imports: Agricultural Raw Materials,AF: (DC)Exports: fob: USD,AF: (DC)Imports: cif: USD,AO: (DC)Imports: cif: Special Categories,AO: (DC)Imports: cif: Oil Exporting Countries,AO: (DC)Imports: cif: Industrial Countries,AO: (DC)Imports: cif: Non-Oil Developing Countries,AO: (DC)Imports: cif: Developing Countries,AO: (DC)Imports: cif: Euro Area,AO: (DC)Imports: cif: APEC,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: (Old)Eastern Germany,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Netherlands Antilles,AF: (DC)Trade Balance: Other Countries Not Elsewhere Classified: North Korea
07/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.32478113,82.85823939,107.46502402,0.34837983,73.09146008,1.63038333,,0.00838851,107.81340385,67.73465311,,,,,,,,,,,,,0.0011749,81.3933,24.7886,24.7898,65.4247,12.0212,,,
08/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.41424369,95.01212204,119.70836923,0.34837983,79.54931577,1.63038333,,,120.05674906,74.41950625,,,,,76.8,,215.89,,,,,,0.0792749,91.0908,27.2563,27.3356,68.2862,19.8742,,,
09/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00090909,,,,,,,-0.00893683,,,0.1511419,,,20.93587386,102.78020345,124.99808081,0.34837983,89.7893865,1.63038333,,,125.34646064,84.01612895,,,,,,52.22,,209.08,,,,,0.0011749,101.778,21.9369,21.9381,79.6079,16.1806,1.71590575,,
10/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22001037,115.68529324,135.1873071,0.34837983,99.76248602,1.63038333,,0.01095193,135.53568694,92.80912632,,,,,,,,,,,,,0.0011749,114.663,19.2409,19.2421,88.1114,15.9114,,,
11/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14285423,145.96917893,170.39403666,0.34837983,115.16640741,1.63038333,,0.03541467,170.74241649,106.08603131,,,,,,,,,,,,,0.0011749,142.572,26.5393,26.5404,97.3923,34.6077,,,
12/1989,0.42196964,,,,,3.50957484,,,,,,55.86738207,33.52784556,3.09866893,174.7400241,,,0.7,96.5,822,236,,,85.89637306,78.18711818,6.36233833,5.28353322,0.82987762,0.24071983,0.00785425,11.94096865,425.807716,11.94096865,0.50734221,0.1869904,0.04403829,0.12300035,0.13288442,10.09743017,0.02042875,10.09743017,,,,,,,,,,,0.00035342,9.54404145,,4.55958549,,,0.00527893,,,,,,-0.01218409,,,-0.01323813,,,18.17672056,137.66304523,157.12176929,0.34837983,123.91415043,1.63038333,,,157.47014912,116.46882531,,,,,,58.74,,188.74,,235.94,821.65,,0.0011749,137.191,18.6481,18.6493,110.347,14.5824,0.44033864,,
01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.08176942,114.32337995,127.68325489,0.36209448,95.75656223,0.6402,,,128.04534937,86.1453524,,,,,,,,,,,,,0.00774383,112.241,15.1565,15.1643,81.417,18.3649,,,
02/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.28331612,110.21320217,126.66684584,0.36207246,97.22073134,0.5324,,,127.02891829,84.65170537,,,,,,,,,,,,,0.00774383,109.605,16.8838,16.8916,80.8229,16.316,,,
03/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00259091,,,-0.19992123,,,15.70181664,129.01060568,161.88317813,0.36214419,114.62615924,17.5329,,,162.24532232,107.40215489,,,,,,72.29,,261.83,,,,,0.00774383,125.361,19.3432,19.3509,84.3238,15.3404,0.14911818,,
04/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.49063621,123.05387839,137.47966823,0.37394637,93.78557445,0.3091,,,137.8536146,85.75305065,,,,,,,,,,,,,0.00774383,120.438,17.0983,17.1061,81.4563,29.5252,,,
05/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11872846,126.58432869,151.73550081,0.41195634,89.14523978,0.4444,,0.03495647,152.14745716,84.19492512,,,,,,,,,,,,,0.00774383,123.87,27.8249,27.8326,79.9357,27.8056,,,
06/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00747198,,,-0.14105044,,,12.72532062,118.24725436,133.05783486,0.40624012,91.62048489,2.4915,,0.05051055,133.46407498,80.56440726,,,,,,50.23,,171.4,,,,,0.00774383,115.397,15.5676,15.5753,76.0704,23.952,-1.15608182,,
07/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01946044,107.86691995,124.95863227,0.92774812,83.25035729,,,0.38624357,125.88638039,75.28341716,,,,,,,,,,,,,1.00764,103.276,21.6023,22.6099,70.549,22.8731,,,
08/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3457183,114.25173474,134.23528827,0.36216477,99.29192971,,,0.32239662,134.59745304,94.05670995,,,,,52.31,,244.46,,,,,,0.00774383,110.483,24.1066,24.1144,84.2116,17.0167,,,
09/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02181818,,,,,,,-0.01093609,,,-0.19906597,,,16.51636731,101.85155338,118.0056527,0.36226799,81.29857376,,,0.12520724,118.36792069,74.29041649,,,,,,49.23,,244.46,,,,,0.00774383,96.2361,22.1241,22.1318,69.3946,19.7266,,,
10/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.18363567,149.80178128,172.6230907,0.36232624,108.20833952,,,0.06226174,172.98541695,99.66017977,,,,,,,,,,,,,0.705534,145.119,27.1613,27.8668,95.3333,45.9272,,,
11/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.45105265,120.06410633,150.15286834,0.36229063,103.2660807,,,,150.51515898,93.86776201,,,,,59.29,,206.3,,,,,,0.00774383,116.984,33.5235,33.5313,90.2478,27.6758,,,
12/1990,0.42062135,,,,,2.03913568,,,,,,60.95842954,21.46918589,3.72789287,131.0884023,,,,,936,235,,,,75.04685616,8.38710369,7.54068512,0.32843118,0.51686025,0.00076606,14.52690447,479.27849,14.52690447,3.37505675,0.4041838,1.38560209,0.55341378,0.92058254,14.19732782,0.11127454,14.19732782,,,,,,,,,,,0.00036109,,,,,,0.01452599,,,,,,-0.01080102,,,-0.23506236,,,17.51118325,184.15926258,201.30821674,0.36222909,151.16506349,,,0.31465859,201.67044583,137.39495199,,,,,,63.31,,258.78,,235.1,936.4,,0.0289364,180.407,21.2348,21.2638,132.716,35.0758,,,
01/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34558525,121.07380403,132.06860376,0.35078552,105.49511451,,,0.12687976,132.41938928,94.09392876,,,,,,,,,,,,,0.467257,120.599,11.3532,11.8205,80.6729,14.086,,,
02/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.40933772,116.80963949,128.87131201,0.3476652,95.91090037,,,0.01747612,129.21897721,89.81968006,,,,,48.67,,229.99,,,,,,0.430166,115.745,13.0436,13.4738,84.4145,21.8941,,,
03/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00658593,,,,,,,,,,,,,17.43465634,103.90793818,120.99467851,0.34791601,80.34671945,,,,121.34259452,71.34599603,,,,,,47.76,,205.04,,,,,0.387119,103.009,17.9469,18.334,68.0828,28.7724,,,
04/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.69393425,106.98714162,122.33397129,0.34710458,86.19769384,,,0.20708017,122.68107587,80.64184158,,,,,,,,,,,,,1.35934,106.383,14.9389,16.2982,77.3274,21.5684,,,
05/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.68732261,103.93004705,118.27046573,0.34690393,82.68484623,,,0.05474074,118.61736966,76.69634054,,,,,57.6,,117.59,,,,,,0.432397,102.785,15.3999,15.8323,73.7764,21.2506,,,
06/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01241002,,,,,,,,,,,,,13.49075912,137.52157097,150.66599564,0.34633445,90.07912728,,,,151.01233009,78.01944326,,,,,,57.6,,131.5,,,,,0.441508,133.558,17.0127,17.4542,71.2054,33.0438,,,
07/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82626828,115.6283411,127.10742661,0.34718277,99.47959497,,,,127.45460937,95.05162703,,,,,73.95,,215.89,,,,,,0.460838,114.615,12.3783,12.8392,90.6377,16.7756,,,
08/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79264456,122.43183069,138.8754262,0.34904906,97.89768559,,,,139.22447526,89.87091808,,,,,,,,,,,,,0.440879,120.2,18.5839,19.0248,81.0868,25.085,,,
09/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01252767,,,,,,,,,,,,,12.70369746,129.85349462,142.20768079,0.34951129,98.0601841,,,0.01912054,142.55719208,89.67388954,,,,,,76.8,,215.89,,,,,0.445317,129.338,12.7741,13.2195,83.7504,30.9329,,,
10/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55073823,162.4137852,174.61488719,0.34963624,125.61407818,,,0.26681592,174.96452343,119.61355919,,,,,,,,,,,,,0.464347,159.393,15.1076,15.572,113.87,36.1568,,,
11/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51664022,183.4109171,201.57822205,0.34933527,155.96981127,,,0.06633769,201.92755732,150.39697211,,,,,,,,,,,,,0.440285,179.514,21.9735,22.4137,144.885,31.3404,,,
12/1991,0.40147282,,,,,2.41335473,,,,,,80.07347248,10.63788716,2.3284295,189.0293267,,,,,443,189,,,,79.98318768,10.69259738,10.23775299,0.22416763,0.16582943,0.01567659,6.9108602,443.105908,6.9108602,1.38997599,0.74927935,0.13706387,0.00992679,0.48344637,7.89866437,0.0102596,7.89866437,,,,,,,,,,,0.04917074,,,,,0.01302184,,,,,,,,,,,,,13.40289956,271.87507278,284.93096661,0.34700573,127.0448273,,,0.10068403,285.27797234,119.84431651,,,,,,6,,64,,286,634,,0.0139463,269.465,15.7991,15.8131,113.05,140.718,,,
01/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.26804049,120.94694246,140.45925563,0.75572732,113.24630436,,,0.08626497,141.21498296,107.63793109,,,,,,,,,,,,,0.0194987,119.506,21.6897,21.7092,103.752,6.74897,,,
02/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13456769,140.88635708,165.26865909,0.75226569,120.25047373,,,0.01076802,166.02092478,111.7678507,,,,,,,,,,,,,0.0377638,139.188,26.7948,26.8326,104.204,19.9925,,,
03/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01384856,,,,,,,,,,,,29.51763224,171.1151503,199.88022253,0.75256001,142.88202016,,,1.40229466,200.63278254,133.90282179,,,,,,,,,,,,,0.534272,169.037,31.0613,31.5955,128.743,33.5928,,,
04/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.48734474,169.66906393,192.40469678,0.75171189,124.57694609,,,0.00612523,193.15640867,118.07249395,,,,,,,,,,,,,0.182949,165.214,27.7598,27.9427,111.624,45.683,,,
05/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3492258,198.3723346,225.97011638,0.75144402,171.56431416,,,,226.7215604,161.55436228,,,,,,,,,,,,,0.0280989,195.092,31.6015,31.6296,154.869,25.9165,,,
06/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00671852,154.45595956,179.71185452,0.75082355,131.98582054,,,0.00308686,180.46267807,118.68905146,,,,,,,,,,,,,0.0920601,145.95,34.4202,34.5123,109.213,23.2539,,,
07/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.859015,235.22872454,262.33593675,0.75180279,213.52278426,,,0.01121696,263.08773954,197.7774165,,,,,,,,,,,,,0.410677,230.199,32.4777,32.8884,187.543,23.8892,,,
08/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07857214,271.83002134,303.15477084,0.75382264,233.73368258,,,0.06427024,303.90859348,221.8463742,,,,,,,,,,,,,0.0400286,265.751,38.1178,38.1578,214.302,38.1819,,,
09/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00008749,,,,,,,,,,,,35.37598588,259.04931946,293.67180831,0.75349703,230.1123517,,,,294.42530534,203.38112587,,,,,,,,,,,,,0.0398149,254.444,39.9418,39.9816,193.315,29.4996,,,
10/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7621644,236.71170792,264.71933168,0.75454064,212.40358586,,,,265.47387232,182.01073311,,,,,,,,,,,,,0.211056,229.778,35.485,35.696,165.371,25.1949,,,
11/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.46419626,153.89336523,180.60341805,0.75414344,132.88565494,,,,181.35756149,126.76683318,,,,,,,,,,,,,0.19427,149.135,32.0279,32.2222,118.977,23.8554,,,
12/1992,0.36900518,,,,,0.76415773,,,,,,85.16068391,6.22752797,3.40863837,181.3190225,,,,,398,181,,,,72.91519148,12.02468536,11.66077468,0.27621226,0.01104849,0.01657274,14.29596544,398.2444451,14.29596544,2.35594219,1.61534587,,0.01159734,0.49034618,6.25584593,0.2386528,6.25584593,,,,,,,,,,,0.06007719,,,,,,0.00185198,,,,,,,,,,,,27.53578659,188.45918138,215.24339408,0.75157389,163.28345088,,,0.0146388,215.99496797,156.57512303,,,,,,,,,,91,426,,0.0880531,182.904,33.003,33.091,149.752,21.0074,,,
01/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07627056,88.3914163,101.93395789,1.53372898,70.8112691,,,0.00132632,103.46768687,66.73292682,,,,,,,,,,,,,0.370121,81.4882,21.6094,21.9795,64.3122,17.6102,,,
02/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.99745572,73.82796254,88.28274007,1.54267818,58.92497902,,,,89.82541826,54.70365989,,,,,,,,,,,,,0.016227,66.8234,22.9858,23.002,50.9747,17.2805,,,
03/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000706,,,,,,,,,,,0.00039487,17.74293949,149.56065765,165.7510911,1.55250604,102.02040464,,,0.02879139,167.30359714,98.43592276,,,,,,,,,,,,,0.0165057,141.892,25.3947,25.4113,96.1566,46.9319,,,
04/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.95501432,97.56085008,116.30108888,3.21477553,73.72071583,,,0.00052145,119.5158644,69.30296847,,,,,,,,,,,,,0.0997542,96.29,23.1261,23.2259,65.993,26.1102,,,
05/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55016773,87.146462,101.21379166,3.48283807,62.08815875,,,,104.69662973,58.2959902,,,,,,,,,,,,,0.0153812,86.3561,18.3251,18.3405,55.2879,27.2635,,,
06/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00217839,,,,,,,,,,,0.00039487,18.2596405,99.9932553,114.60828861,3.6446072,83.22675712,,,0.00549378,118.2528958,78.07984545,,,,,,,,,,,,,0.0147485,99.408,18.8302,18.8449,75.0608,19.1063,,,
07/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.35124907,104.38966595,120.73819802,6.002717,81.94480316,,,0.01079447,126.74091502,74.92095902,,,,,,,,,,,,,0.015691,103.663,23.0626,23.0783,71.0958,28.5599,,,
08/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.56337035,77.34214119,97.5014342,6.40407733,58.53369213,,,0.00043142,103.90551154,54.46868395,,,,,,,,,,,,,0.374164,75.4421,28.0892,28.4634,51.4898,29.6279,,,
09/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00081227,,,,,,,,,,,0.00039487,30.75982169,95.34422267,119.14348098,6.96056338,75.81256768,,,0.00041246,126.10404436,70.055094,,,,,,,,,,,,,0.0350154,94.3394,31.7296,31.7646,65.577,34.8111,,,
10/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.72396771,84.97624988,107.72950336,9.97071423,69.41542031,,,0.00145558,117.70021759,63.40067333,,,,,,,,,,,,,0.126217,84.3608,33.2132,33.3394,59.4842,32.2088,,,
11/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.78878501,128.11163329,143.90083804,11.99958026,110.69071383,,,0.02453745,155.9004183,104.9136945,,,,,,,,,,,,,1.06088,126.506,28.3338,29.3947,102.029,28.8454,,,
12/1993,0.34575758,,,,,0.53756631,,,,,,5.36831448,1.06606363,0.20440713,688.1127316,,,,,465,688,,,,62.19137565,26.53280756,12.36418443,14.06778034,0.03029538,0.00927534,10.73825048,464.7572569,10.73825048,91.86925818,0.51470291,91.13971754,0.00089627,0.13829738,1.69636371,0.07564408,1.69636371,,,,,,,,,,,0.06127206,,,,,,0.00175917,,,,,,,,,,,0.00039487,29.53828398,87.87986915,103.40996714,14.00818599,65.80094603,,,0.02016208,117.41815313,57.74256957,,,,,,,,,,180,740,,0.121243,87.4012,29.8957,30.017,53.9424,34.2178,,,
01/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.60044757,73.78752793,96.71493634,0.67303917,63.47245084,,,0.01121501,97.3879755,58.65257659,,,,,,,,,,,,,0.323699,71.997,25.0673,25.391,56.3664,12.3468,,,
02/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.11160442,76.87306459,103.3147122,0.66995682,47.11371253,,,0.0299377,103.98466901,42.75438153,,,,,,,,,,,,,0.335585,75.4362,28.2129,28.5485,40.4269,33.5392,,,
03/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00166106,,,,,,-0.0264,,,,,,27.48850677,89.80757273,116.62565382,0.67042568,55.42843221,,,0.0024088,117.2960795,51.54504838,,,,,,,,,,,,,0.0884454,88.2008,29.0068,29.0952,48.4134,34.7621,,,
04/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.95971666,83.07479009,108.63108597,2.40342077,57.80470954,,,0.61196825,111.03450675,53.3877133,,,,,,,,,,,,,0.07108,81.5177,29.4457,29.5168,50.1339,27.4634,,,
05/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.35193678,61.62723164,88.17526831,2.80390011,49.37031791,,,,90.97916842,46.08541901,,,,,,,,,,,,,0.088466,59.7019,31.1888,31.2773,42.8556,14.8686,,,
06/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023813,,,,,,0.001,,,,,,33.27861018,75.49777381,105.78810794,2.98827606,58.4070089,,,0.06899955,108.776384,53.85919944,,,,,,,,,,,,,0.191259,73.4524,35.1328,35.324,49.8778,19.0727,,,
07/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.63883894,78.41735047,109.82638416,12.22980526,56.41393604,,,0.07629942,122.05618942,53.47801434,,,,,,,,,,,,,0.0975634,76.4737,45.4849,45.5825,50.6402,37.4774,,,
